id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply,start_at,end_at,game_duration_mins,base_time,increment_time,hour,rating_diff,game_type
dhiViawN,True,1503749318122.0,1503750020738.0,80,resign,black,10+0,1517,1661,C42,Russian Game: Cozio (Lasker) Attack,9,2017-08-26 12:08:38.122,2017-08-26 12:20:20.738,12.0,10,0,12,144,rapid
gxzn5ILf,False,1503252795502.0,1503253729414.0,93,mate,white,10+0,1661,1500,A13,English Opening: Agincourt Defense,2,2017-08-20 18:13:15.502,2017-08-20 18:28:49.414,16.0,10,0,18,161,rapid
oYiejKXW,True,1503057363001.0,1503058067089.0,111,resign,white,10+0,1621,1673,C42,Russian Game: Cozio (Lasker) Attack,9,2017-08-18 11:56:03.001,2017-08-18 12:07:47.089,12.0,10,0,11,52,rapid
gHqdbY0s,True,1502282343635.0,1502282794188.0,41,resign,white,10+0,1670,1642,A10,English Opening: Great Snake Variation,2,2017-08-09 12:39:03.635,2017-08-09 12:46:34.188,8.0,10,0,12,28,rapid
u6ntA5Mh,True,1502281274826.0,1502281747939.0,52,resign,black,10+0,1532,1663,D30,Queen's Gambit Declined: Traditional Variation,7,2017-08-09 12:21:14.826,2017-08-09 12:29:07.939,8.0,10,0,12,131,rapid
RDrXsTzA,True,1502205388867.0,1502206608045.0,118,outoftime,black,10+0,1638,1643,C42,Russian Game: Cozio (Lasker) Attack,9,2017-08-08 15:16:28.867,2017-08-08 15:36:48.045,20.0,10,0,15,5,rapid
EVmXJUBy,True,1502204735706.0,1502205333945.0,42,resign,black,10+0,1684,1631,A30,English Opening: Symmetrical Variation,2,2017-08-08 15:05:35.706,2017-08-08 15:15:33.945,10.0,10,0,15,53,rapid
ZMwACxoj,True,1502204402410.0,1502204710265.0,40,resign,white,10+0,1621,1616,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4,2017-08-08 15:00:02.410,2017-08-08 15:05:10.265,5.0,10,0,15,5,rapid
9RI4ShpQ,True,1502198661919.0,1502198873328.0,24,mate,black,10+0,1413,1616,C42,Russian Game: Paulsen Attack,7,2017-08-08 13:24:21.919,2017-08-08 13:27:53.328,4.0,10,0,13,203,rapid
1ThiZFTf,True,1502198053819.0,1502198593926.0,59,resign,white,10+0,1607,1558,A21,English Opening: King's English Variation |  Reversed Sicilian,3,2017-08-08 13:14:13.819,2017-08-08 13:23:13.926,9.0,10,0,13,49,rapid
ezPxYgaR,True,1501848884464.0,1501849552806.0,72,resign,black,10+0,1594,1596,C28,Vienna Game: Vienna Gambit,5,2017-08-04 12:14:44.464,2017-08-04 12:25:52.806,11.0,10,0,12,2,rapid
v6nJBrSq,True,1501848398197.0,1501848827867.0,60,resign,black,10+0,1588,1585,D00,Queen's Pawn Game: Levitsky Attack,3,2017-08-04 12:06:38.197,2017-08-04 12:13:47.867,7.0,10,0,12,3,rapid
6XDlQZrr,True,1501847086443.0,1501848054241.0,129,mate,white,10+0,1576,1538,A36,English Opening: Symmetrical Variation |  Fianchetto Variation,5,2017-08-04 11:44:46.443,2017-08-04 12:00:54.241,16.0,10,0,11,38,rapid
cDlt1aBp,True,1501786405624.0,1501787275019.0,100,mate,black,10+0,1508,1567,C00,French Defense: Knight Variation,3,2017-08-03 18:53:25.624,2017-08-03 19:07:55.019,14.0,10,0,18,59,rapid
igbLsMGn,True,1501779651453.0,1501780328151.0,54,mate,black,10+0,1560,1556,C02,French Defense: Advance Variation,8,2017-08-03 17:00:51.453,2017-08-03 17:12:08.151,11.0,10,0,17,4,rapid
KQktpFGZ,True,1501779217280.0,1501779624287.0,41,resign,white,10+0,1547,1493,A22,English Opening: Carls-Bremen System,5,2017-08-03 16:53:37.280,2017-08-03 17:00:24.287,7.0,10,0,16,54,rapid
krLty8qs,True,1501777089674.0,1501777789624.0,34,resign,white,10+0,1537,1495,A13,English Opening: Agincourt Defense,2,2017-08-03 16:18:09.674,2017-08-03 16:29:49.624,12.0,10,0,16,42,rapid
xd0IP5tx,True,1501776623128.0,1501777031492.0,29,mate,white,10+0,1594,1547,C00,French Defense: Knight Variation,3,2017-08-03 16:10:23.128,2017-08-03 16:17:11.492,7.0,10,0,16,47,rapid
iGsoPNTe,True,1501771871128.0,1501772089335.0,34,resign,black,10+0,1394,1531,C42,Petrov's Defense #3,6,2017-08-03 14:51:11.128,2017-08-03 14:54:49.335,4.0,10,0,14,137,rapid
ni8NABL7,True,1501588551732.0,1501589747752.0,73,outoftime,white,10+0,1522,1503,A22,English Opening: King's English Variation |  Two Knights Variation |  Smyslov System,6,2017-08-01 11:55:51.732,2017-08-01 12:15:47.752,20.0,10,0,11,19,rapid
JQLpQTDO,True,1504297062392.0,1504297669974.0,71,mate,white,10+0,1816,1817,C47,Four Knights Game: Scotch Variation Accepted,8,2017-09-01 20:17:42.392,2017-09-01 20:27:49.974,10.0,10,0,20,1,rapid
jY6sMCjC,True,1504296583991.0,1504297007708.0,82,mate,black,10+0,1831,1721,A05,King's Indian Attack: Symmetrical Defense,4,2017-09-01 20:09:43.991,2017-09-01 20:16:47.708,7.0,10,0,20,110,rapid
ziibDMiw,True,1504296082627.0,1504296539170.0,50,resign,black,10+0,2043,1814,B00,Barnes Defense,2,2017-09-01 20:01:22.627,2017-09-01 20:08:59.170,8.0,10,0,20,229,rapid
yhTvPoNi,True,1504295788663.0,1504296052712.0,35,mate,white,10+0,1802,1826,A04,Zukertort Opening: Queen's Gambit Invitation,2,2017-09-01 19:56:28.663,2017-09-01 20:00:52.712,4.0,10,0,19,24,rapid
A7mg738l,True,1504295249156.0,1504295736198.0,61,resign,black,10+0,1615,1796,A01,Nimzo-Larsen Attack: Indian Variation,2,2017-09-01 19:47:29.156,2017-09-01 19:55:36.198,8.0,10,0,19,181,rapid
LrsofoFD,True,1504295124241.0,1504295219898.0,28,resign,black,10+0,1804,1915,A08,King's Indian Attack,4,2017-09-01 19:45:24.241,2017-09-01 19:46:59.898,2.0,10,0,19,111,rapid
pxuH7FQb,True,1504294609213.0,1504295097095.0,57,resign,white,10+0,2005,1809,A40,Queen's Pawn,1,2017-09-01 19:36:49.213,2017-09-01 19:44:57.095,8.0,10,0,19,196,rapid
q4mMxUH0,True,1504294159472.0,1504294539994.0,52,resign,black,10+0,1817,1924,A04,Zukertort Opening: Sicilian Invitation,2,2017-09-01 19:29:19.472,2017-09-01 19:35:39.994,6.0,10,0,19,107,rapid
rJFUwUaf,True,1504293751448.0,1504294103595.0,59,mate,white,10+0,1806,1808,D02,Queen's Pawn Game: Symmetrical Variation,4,2017-09-01 19:22:31.448,2017-09-01 19:28:23.595,6.0,10,0,19,2,rapid
Nho4dlOK,True,1504038409927.0,1504039072179.0,76,resign,black,10+0,1826,2013,A00,Gedult's Opening,1,2017-08-29 20:26:49.927,2017-08-29 20:37:52.179,11.0,10,0,20,187,rapid
bjSdNozI,True,1504038362338.0,1504038389907.0,8,resign,black,10+0,1391,1824,A00,Hungarian Opening: Indian Defense,2,2017-08-29 20:26:02.338,2017-08-29 20:26:29.907,0.0,10,0,20,433,rapid
oq0d1ySj,True,1504037812371.0,1504038341727.0,94,resign,black,10+0,1839,1736,A04,Zukertort Opening: Pirc Invitation,2,2017-08-29 20:16:52.371,2017-08-29 20:25:41.727,9.0,10,0,20,103,rapid
pSNfutBI,True,1504035771852.0,1504036418906.0,91,mate,white,10+0,1828,1802,A04,Zukertort Opening: Queenside Fianchetto Variation,2,2017-08-29 19:42:51.852,2017-08-29 19:53:38.906,11.0,10,0,19,26,rapid
Ddz9LtBp,True,1504034894917.0,1504035715182.0,93,outoftime,white,10+0,2318,1830,A40,Queen's Pawn,1,2017-08-29 19:28:14.917,2017-08-29 19:41:55.182,14.0,10,0,19,488,rapid
6pMreZVx,True,1503954894660.0,1503955505109.0,74,mate,black,10+0,1746,1815,A00,Polish Opening: King's Indian Variation,4,2017-08-28 21:14:54.660,2017-08-28 21:25:05.109,10.0,10,0,21,69,rapid
gZnpsJAg,True,1503954725381.0,1503954859584.0,19,resign,white,10+0,1810,1564,A04,Zukertort Opening: Pirc Invitation,2,2017-08-28 21:12:05.381,2017-08-28 21:14:19.584,2.0,10,0,21,246,rapid
wEjz0UoU,True,1503954123426.0,1503954671038.0,66,resign,black,10+0,1797,1799,B02,Alekhine Defense: Mokele Mbembe,4,2017-08-28 21:02:03.426,2017-08-28 21:11:11.038,9.0,10,0,21,2,rapid
xO0cXQFO,True,1503953378177.0,1503953676516.0,34,mate,black,10+0,1435,1796,A15,English Opening: Anglo-Indian Defense,2,2017-08-28 20:49:38.177,2017-08-28 20:54:36.516,5.0,10,0,20,361,rapid
K3GDLV5U,True,1496646981511.0,1496647663997.0,45,mate,white,45+10,1591,1655,C80,Ruy Lopez: Open Variations,13,2017-06-05 07:16:21.511,2017-06-05 07:27:43.997,11.0,45,10,7,64,classic
SHzqcUTw,False,1496639753361.0,1496641704897.0,65,resign,black,30+20,1879,1591,A91,Dutch Defense: Classical Variation,8,2017-06-05 05:15:53.361,2017-06-05 05:48:24.897,33.0,30,20,5,288,classic
dKSH9sg9,True,1496584805283.0,1496585940038.0,53,mate,white,25+0,1562,1650,C40,King's Pawn Game: McConnell Defense,4,2017-06-04 14:00:05.283,2017-06-04 14:19:00.038,19.0,25,0,14,88,classic
Wy8A4a37,True,1496469007047.0,1496469714294.0,46,resign,black,15+1,1602,1534,C01,French Defense: Exchange Variation,5,2017-06-03 05:50:07.047,2017-06-03 06:01:54.294,12.0,15,1,5,68,rapid
QoAuqUUI,True,1496410350537.0,1496415147445.0,88,draw,draw,40+10,1538,1579,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8,2017-06-02 13:32:30.537,2017-06-02 14:52:27.445,80.0,40,10,13,41,classic
IfQC0hNI,True,1493108287538.0,1493108956617.0,4,outoftime,black,10+0,1606,1567,B30,Sicilian Defense: Old Sicilian,4,2017-04-25 08:18:07.538,2017-04-25 08:29:16.617,11.0,10,0,8,39,rapid
X0xuUQZp,False,1485414188377.0,1485415090551.0,50,resign,black,10+15,1651,1506,A09,Reti Opening: Reti Accepted,4,2017-01-26 07:03:08.377,2017-01-26 07:18:10.551,15.0,10,15,7,145,rapid
vZuDXazd,True,1485413942361.0,1485414171752.0,22,resign,black,13+15,1709,1396,C40,King's Pawn Game: Busch-Gass Gambit,4,2017-01-26 06:59:02.361,2017-01-26 07:02:51.752,4.0,13,15,6,313,rapid
aQiFITce,True,1485406151113.0,1485406715588.0,47,mate,white,10+0,1677,1640,D02,Queen's Pawn Game: Chigorin Variation,4,2017-01-26 04:49:11.113,2017-01-26 04:58:35.588,9.0,10,0,4,37,rapid
aKOMIc6y,True,1485405403197.0,1485406146526.0,60,resign,black,10+0,1650,1636,C02,French Defense: Advance Variation |  Nimzowitsch System,7,2017-01-26 04:36:43.197,2017-01-26 04:49:06.526,12.0,10,0,4,14,rapid
etWaSyEG,False,1484364121368.0,1484365174793.0,88,outoftime,black,4+6,1772,1659,B06,Modern Defense: Two Knights Variation,7,2017-01-14 03:22:01.368,2017-01-14 03:39:34.793,18.0,4,6,3,113,blitz
VCvEs4nz,True,1484363390911.0,1484364119941.0,69,outoftime,white,4+6,1659,1772,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11,2017-01-14 03:09:50.911,2017-01-14 03:21:59.941,12.0,4,6,3,113,blitz
FMUTtWge,True,1484362847285.0,1484363348846.0,49,resign,white,4+6,1659,1772,C50,Italian Game,5,2017-01-14 03:00:47.285,2017-01-14 03:09:08.846,8.0,4,6,3,113,blitz
WKWLeQwa,True,1484358295844.0,1484359217217.0,96,mate,black,4+6,1866,1772,C62,Ruy Lopez: Steinitz Defense,6,2017-01-14 01:44:55.844,2017-01-14 02:00:17.217,15.0,4,6,1,94,blitz
oYRCJIcm,True,1484343060746.0,1484344068719.0,95,outoftime,white,5+5,1744,1772,D06,Queen's Gambit Refused: Marshall Defense,4,2017-01-13 21:31:00.746,2017-01-13 21:47:48.719,17.0,5,5,21,28,blitz
UXAiUqR2,True,1484342496512.0,1484343036160.0,52,resign,black,10+0,1772,1612,C22,Center Game: Berger Variation,8,2017-01-13 21:21:36.512,2017-01-13 21:30:36.160,9.0,10,0,21,160,rapid
5KXpQ8Eg,False,1484309567163.0,1484309990201.0,33,resign,white,5+5,1772,1943,B01,Scandinavian Defense: Main Line,6,2017-01-13 12:12:47.163,2017-01-13 12:19:50.201,7.0,5,5,12,171,blitz
B9kL38Qx,True,1484308597149.0,1484309564610.0,83,mate,white,5+5,1943,1772,C62,Ruy Lopez: Steinitz Defense,6,2017-01-13 11:56:37.149,2017-01-13 12:12:44.610,16.0,5,5,11,171,blitz
cKOKXCNC,True,1484302630710.0,1484303403729.0,74,resign,black,5+5,1775,1760,C44,Scotch Game,5,2017-01-13 10:17:10.710,2017-01-13 10:30:03.729,13.0,5,5,10,15,blitz
E1XAjGyK,True,1484293841222.0,1484301390129.0,2,outoftime,black,5+5,1710,1750,C20,King's Pawn Game,2,2017-01-13 07:50:41.222,2017-01-13 09:56:30.129,126.0,5,5,7,40,blitz
YqRnZczd,True,1484293028609.0,1484293804009.0,89,mate,white,5+5,1870,1757,C42,Petrov's Defense #2,5,2017-01-13 07:37:08.609,2017-01-13 07:50:04.009,13.0,5,5,7,113,blitz
FDx0SN5E,True,1484292915628.0,1484293009311.0,15,mate,white,5+5,1750,1622,C22,Center Game: Paulsen Attack Variation,7,2017-01-13 07:35:15.628,2017-01-13 07:36:49.311,2.0,5,5,7,128,blitz
x5OHZ35E,True,1484292094397.0,1484292770225.0,63,resign,black,5+5,1726,1739,C42,Petrov's Defense,4,2017-01-13 07:21:34.397,2017-01-13 07:32:50.225,11.0,5,5,7,13,blitz
YLEhbCoT,True,1484285161394.0,1484285910624.0,66,resign,white,5+5,1720,1726,D02,Queen's Pawn Game: Symmetrical Variation,4,2017-01-13 05:26:01.394,2017-01-13 05:38:30.624,12.0,5,5,5,6,blitz
T2Mpjfid,True,1484284367194.0,1484285153526.0,67,mate,white,5+5,1714,1732,C42,Russian Game: Three Knights Game,5,2017-01-13 05:12:47.194,2017-01-13 05:25:53.526,13.0,5,5,5,18,blitz
HjDSboqR,True,1484284027015.0,1484284350668.0,32,mate,black,5+5,1744,1701,B22,Sicilian Defense: Alapin Variation,3,2017-01-13 05:07:07.015,2017-01-13 05:12:30.668,5.0,5,5,5,43,blitz
vWa5z2QY,True,1484278587451.0,1484279407179.0,108,draw,draw,5+5,1689,1746,C42,Petrov's Defense #2,5,2017-01-13 03:36:27.451,2017-01-13 03:50:07.179,14.0,5,5,3,57,blitz
x0IFo09R,True,1484277593187.0,1484278545078.0,75,mate,white,5+5,1551,1764,C42,Petrov's Defense,4,2017-01-13 03:19:53.187,2017-01-13 03:35:45.078,16.0,5,5,3,213,blitz
xqFuG8Lw,True,1484276759988.0,1484277511698.0,50,outoftime,black,5+5,1649,1756,A20,English Opening: King's English Variation,2,2017-01-13 03:05:59.988,2017-01-13 03:18:31.698,13.0,5,5,3,107,blitz
7enuHnjC,True,1484267812029.0,1484268223389.0,42,resign,black,5+5,1659,1751,C42,Petrov's Defense #2,5,2017-01-13 00:36:52.029,2017-01-13 00:43:43.389,7.0,5,5,0,92,blitz
dLo0G4av,True,1484265967729.0,1484266737629.0,83,resign,white,5+5,1739,1754,C22,Center Game: Berger Variation,8,2017-01-13 00:06:07.729,2017-01-13 00:18:57.629,13.0,5,5,0,15,blitz
4XdGpCQS,True,1484265419890.0,1484265931830.0,57,resign,white,5+5,1742,1751,C46,Four Knights Game: Italian Variation,7,2017-01-12 23:56:59.890,2017-01-13 00:05:31.830,9.0,5,5,23,9,blitz
WnFVWXmw,True,1484261109002.0,1484261555352.0,69,resign,white,5+5,1738,1775,C00,French Defense: Bird Invitation,3,2017-01-12 22:45:09.002,2017-01-12 22:52:35.352,7.0,5,5,22,37,blitz
nwW5y3tk,True,1484257967867.0,1484258474515.0,51,mate,white,5+5,1731,1575,C22,Center Game: Paulsen Attack Variation,7,2017-01-12 21:52:47.867,2017-01-12 22:01:14.515,8.0,5,5,21,156,blitz
pRCmqlXa,True,1484256662480.0,1484257964202.0,172,draw,draw,5+5,1571,1736,C46,Four Knights Game: Italian Variation,7,2017-01-12 21:31:02.480,2017-01-12 21:52:44.202,22.0,5,5,21,165,blitz
4S8krDaZ,True,1484253994573.0,1484254456941.0,33,resign,white,5+5,1728,1632,C22,Center Game: Paulsen Attack Variation,7,2017-01-12 20:46:34.573,2017-01-12 20:54:16.941,8.0,5,5,20,96,blitz
LuvOHbrp,True,1484253029141.0,1484253932151.0,73,outoftime,white,5+5,1570,1745,C25,Vienna Game: Zhuravlev Countergambit #2,4,2017-01-12 20:30:29.141,2017-01-12 20:45:32.151,15.0,5,5,20,175,blitz
0QjmOW96,True,1484238402757.0,1484238769949.0,33,resign,black,5+5,1675,1744,C42,Russian Game: Three Knights Game,5,2017-01-12 16:26:42.757,2017-01-12 16:32:49.949,6.0,5,5,16,69,blitz
oNh8e6Ls,True,1484237348336.0,1484238355210.0,95,resign,white,5+5,1737,1568,D30,Queen's Gambit Declined: Traditional Variation,7,2017-01-12 16:09:08.336,2017-01-12 16:25:55.210,17.0,5,5,16,169,blitz
7eW2Ciud,True,1484177483213.0,1484177976784.0,45,mate,white,5+5,1659,1752,A00,Anderssen Opening,1,2017-01-11 23:31:23.213,2017-01-11 23:39:36.784,8.0,5,5,23,93,blitz
PUWfN9Qt,True,1484170995263.0,1484171647751.0,51,mate,white,5+5,1641,1777,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5,2017-01-11 21:43:15.263,2017-01-11 21:54:07.751,11.0,5,5,21,136,blitz
0vRRV2Vg,True,1484128789315.0,1484129793454.0,88,mate,black,5+5,1793,1695,D20,Queen's Gambit Accepted: Saduleto Variation,5,2017-01-11 09:59:49.315,2017-01-11 10:16:33.454,17.0,5,5,9,98,blitz
7S6KCcMV,True,1484127243267.0,1484128262036.0,129,outoftime,white,5+5,1816,1805,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2017-01-11 09:34:03.267,2017-01-11 09:51:02.036,17.0,5,5,9,11,blitz
Tz9AkJQ3,True,1483995850820.0,1483996359730.0,66,mate,black,10+0,1874,1486,C55,Italian Game: Scotch Gambit |  Max Lange Attack,10,2017-01-09 21:04:10.820,2017-01-09 21:12:39.730,8.0,10,0,21,388,rapid
0EEym5Qa,True,1483994770208.0,1483995216938.0,61,resign,white,10+0,1833,1602,C55,Italian Game: Anti-Fried Liver Defense,6,2017-01-09 20:46:10.208,2017-01-09 20:53:36.938,7.0,10,0,20,231,rapid
XaatUAZc,True,1483208543223.0,1483208845465.0,41,mate,white,5+8,1691,1215,C41,Philidor Defense #3,5,2016-12-31 18:22:23.223,2016-12-31 18:27:25.465,5.0,5,8,18,476,blitz
J4txJzvf,True,1483208065737.0,1483208474290.0,104,mate,black,15+0,1280,1244,B02,Alekhine Defense: Maroczy Variation,3,2016-12-31 18:14:25.737,2016-12-31 18:21:14.290,7.0,15,0,18,36,rapid
Rzr2xcbk,True,1483207462184.0,1483207598184.0,28,mate,black,5+8,1297,1659,B13,Caro-Kann Defense: Exchange Variation,5,2016-12-31 18:04:22.184,2016-12-31 18:06:38.184,2.0,5,8,18,362,blitz
bF18yK0y,True,1483206422218.0,1483207245260.0,52,resign,black,20+10,1427,1172,D02,Queen's Pawn Game: Chigorin Variation,4,2016-12-31 17:47:02.218,2016-12-31 18:00:45.260,14.0,20,10,17,255,classic
H4iU906s,False,1467809815201.0,1467810702881.0,103,mate,white,5+5,1572,1172,B50,Sicilian Defense,4,2016-07-06 12:56:55.201,2016-07-06 13:11:42.881,15.0,5,5,12,400,blitz
uB75kISZ,True,1467809419710.0,1467809809432.0,39,resign,white,20+6,1552,1193,C47,Four Knights Game: Scotch Variation Accepted,8,2016-07-06 12:50:19.710,2016-07-06 12:56:49.432,6.0,20,6,12,359,classic
xygPHGht,True,1467567367830.0,1467567951220.0,96,mate,black,4+6,1209,1628,A00,Van't Kruijs Opening,1,2016-07-03 17:36:07.830,2016-07-03 17:45:51.220,10.0,4,6,17,419,blitz
qxTSCLIs,True,1504109904657.0,1504110747205.0,59,mate,white,10+0,1118,1125,C00,French Defense: Normal Variation,3,2017-08-30 16:18:24.657,2017-08-30 16:32:27.205,14.0,10,0,16,7,rapid
oN7esjop,True,1504109060095.0,1504109611924.0,64,resign,white,10+0,1177,1131,B10,Caro-Kann Defense,2,2017-08-30 16:04:20.095,2017-08-30 16:13:31.924,9.0,10,0,16,46,rapid
Y9birJ3b,True,1504098939577.0,1504099030105.0,13,resign,black,10+0,1019,1138,D02,Queen's Pawn Game: Chigorin Variation,4,2017-08-30 13:15:39.577,2017-08-30 13:17:10.105,2.0,10,0,13,119,rapid
eKXVWS3g,True,1500718982575.0,1500719737464.0,48,resign,black,10+0,1176,1120,A00,Van't Kruijs Opening,1,2017-07-22 10:23:02.575,2017-07-22 10:35:37.464,13.0,10,0,10,56,rapid
eDof16ST,True,1492215549850.0,1492216124848.0,78,resign,black,10+0,1138,1093,B02,Alekhine Defense,2,2017-04-15 00:19:09.850,2017-04-15 00:28:44.848,10.0,10,0,0,45,rapid
2jo8ygKr,True,1490635847682.0,1490636292232.0,54,mate,black,10+0,1156,1120,C40,King's Pawn Game: Gunderam Gambit,4,2017-03-27 17:30:47.682,2017-03-27 17:38:12.232,7.0,10,0,17,36,rapid
MI0d2gPF,True,1490365485435.0,1490366115565.0,53,mate,white,10+0,1114,820,D00,Queen's Pawn Game,2,2017-03-24 14:24:45.435,2017-03-24 14:35:15.565,11.0,10,0,14,294,rapid
iMpygYRt,True,1488499325154.0,1488499530406.0,35,mate,white,10+0,1164,1130,A03,Bird Opening: Dutch Variation,2,2017-03-03 00:02:05.154,2017-03-03 00:05:30.406,3.0,10,0,0,34,rapid
K8yMGiaj,True,1486906945730.0,1486907528082.0,49,resign,white,10+0,1110,1148,D00,Queen's Pawn Game,2,2017-02-12 13:42:25.730,2017-02-12 13:52:08.082,10.0,10,0,13,38,rapid
O83p3Nhd,True,1486305455930.0,1486305810841.0,43,resign,white,10+0,1096,1012,A00,Hungarian Opening,1,2017-02-05 14:37:35.930,2017-02-05 14:43:30.841,6.0,10,0,14,84,rapid
RgK1qz6V,True,1486161580748.0,1486162367963.0,65,mate,white,10+0,1075,1116,A00,Grob Opening,1,2017-02-03 22:39:40.748,2017-02-03 22:52:47.963,13.0,10,0,22,41,rapid
9jV1LfpO,True,1485249721835.0,1485250342020.0,57,resign,white,10+0,1113,1209,C20,King's Pawn Game: Macleod Attack,3,2017-01-24 09:22:01.835,2017-01-24 09:32:22.020,10.0,10,0,9,96,rapid
Qs51sgU7,True,1485201323004.0,1485202308873.0,88,outoftime,black,10+0,1130,1203,D00,Queen's Pawn Game,2,2017-01-23 19:55:23.004,2017-01-23 20:11:48.873,16.0,10,0,19,73,rapid
rxWA6QXa,True,1485094271120.0,1485094754482.0,60,resign,black,10+0,1159,1068,C41,Philidor Defense #2,4,2017-01-22 14:11:11.120,2017-01-22 14:19:14.482,8.0,10,0,14,91,rapid
BYNUDY9B,True,1485090793321.0,1485091900556.0,128,mate,black,10+0,1228,1128,C42,Russian Game: Urusov Gambit,5,2017-01-22 13:13:13.321,2017-01-22 13:31:40.556,18.0,10,0,13,100,rapid
Hbgg1UAL,True,1484938519090.0,1484939620827.0,167,mate,white,10+0,1012,1164,C41,Philidor Defense #2,4,2017-01-20 18:55:19.090,2017-01-20 19:13:40.827,18.0,10,0,18,152,rapid
Niacx0jl,True,1484312764712.0,1484313408944.0,80,resign,black,10+0,1174,1453,C45,Scotch Game,7,2017-01-13 13:06:04.712,2017-01-13 13:16:48.944,11.0,10,0,13,279,rapid
H0cTajpL,True,1484059481981.0,1484063085832.0,21,outoftime,white,10+0,1270,1226,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,2017-01-10 14:44:41.981,2017-01-10 15:44:45.832,60.0,10,0,14,44,rapid
eTLKDYpr,True,1483817654459.0,1483818271514.0,87,mate,white,10+0,1375,1248,A03,Bird Opening: Dutch Variation,2,2017-01-07 19:34:14.459,2017-01-07 19:44:31.514,10.0,10,0,19,127,rapid
cNLKsydT,True,1483285005707.0,1483285541200.0,53,mate,white,10+0,1293,1282,C42,Petrov's Defense,4,2017-01-01 15:36:45.707,2017-01-01 15:45:41.200,9.0,10,0,15,11,rapid
XlKEAMQe,True,1504240360720.0,1504240810177.0,61,resign,white,10+0,1810,1686,A40,Englund Gambit,2,2017-09-01 04:32:40.720,2017-09-01 04:40:10.177,7.0,10,0,4,124,rapid
3m7ggMxg,True,1504240139488.0,1504240337321.0,33,resign,white,10+0,1680,1499,C55,Italian Game: Anti-Fried Liver Defense,6,2017-09-01 04:28:59.488,2017-09-01 04:32:17.321,3.0,10,0,4,181,rapid
dI6h38LB,True,1504239618636.0,1504240106240.0,54,resign,white,10+0,1882,1686,A40,Englund Gambit,2,2017-09-01 04:20:18.636,2017-09-01 04:28:26.240,8.0,10,0,4,196,rapid
d4YKhxGi,True,1504239006735.0,1504239535556.0,101,mate,white,10+0,1929,1690,C21,Danish Gambit Accepted,9,2017-09-01 04:10:06.735,2017-09-01 04:18:55.556,9.0,10,0,4,239,rapid
Mx9IWWIf,True,1504238403342.0,1504238948237.0,63,resign,white,10+0,1681,1614,C41,Philidor Defense #2,4,2017-09-01 04:00:03.342,2017-09-01 04:09:08.237,9.0,10,0,4,67,rapid
F3XHfuEh,True,1492322401971.0,1492323355367.0,135,mate,white,10+0,1717,1664,C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Bishop Sacrifice Line,9,2017-04-16 06:00:01.971,2017-04-16 06:15:55.367,16.0,10,0,6,53,rapid
ilal9hC5,True,1500213155013.0,1500213735859.0,80,mate,black,5+5,1193,1421,C00,French Defense: Banzai-Leong Gambit,3,2017-07-16 13:52:35.013,2017-07-16 14:02:15.859,10.0,5,5,13,228,blitz
EOBNZWg3,True,1494864070836.0,1494864561235.0,65,mate,white,5+5,1414,1271,C40,King's Pawn Game: Damiano Defense,4,2017-05-15 16:01:10.836,2017-05-15 16:09:21.235,8.0,5,5,16,143,blitz
Gd74eolH,True,1494863752145.0,1494864050455.0,38,mate,black,5+5,1500,1404,A40,Horwitz Defense,2,2017-05-15 15:55:52.145,2017-05-15 16:00:50.455,5.0,5,5,15,96,blitz
gjo8uAMJ,True,1476459373063.0,1476459694308.0,66,mate,black,5+5,1500,1394,C00,French Defense: Queen's Knight,3,2016-10-14 15:36:13.063,2016-10-14 15:41:34.308,5.0,5,5,15,106,blitz
4sbn9OW7,True,1473579850116.0,1473580327400.0,41,mate,white,5+5,1391,1041,C46,Four Knights Game: Italian Variation,7,2016-09-11 07:44:10.116,2016-09-11 07:52:07.400,8.0,5,5,7,350,blitz
wQesKlOv,True,1473579424447.0,1473579839780.0,40,mate,black,5+5,1044,1388,C00,French Defense #2,2,2016-09-11 07:37:04.447,2016-09-11 07:43:59.780,7.0,5,5,7,344,blitz
crp0pFsT,True,1464449205718.0,1464449984488.0,69,resign,black,8+0,1403,1314,B84,Sicilian Defense: Scheveningen Variation |  Classical Variation,12,2016-05-28 15:26:45.718,2016-05-28 15:39:44.488,13.0,8,0,15,89,rapid
ErEvcBVe,True,1464448619738.0,1464448876710.0,34,resign,black,8+0,1358,1392,C00,French Defense #2,2,2016-05-28 15:16:59.738,2016-05-28 15:21:16.710,4.0,8,0,15,34,rapid
dn2wv90o,True,1462092162490.0,1462093046070.0,48,outoftime,black,10+0,1558,1372,C02,French Defense: Advance Variation |  Paulsen Attack,9,2016-05-01 08:42:42.490,2016-05-01 08:57:26.070,15.0,10,0,8,186,rapid
